coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone,hashtags,emails,clean_text
negative,yes,beichel,0,Can't picture LA hipsters lining up to buy $$ tickets to see AC/DC but what do I know #Coachella2015,,1/6/15 14:25,5.52592e+17,"New York, NY",Eastern Time (US & Canada),['#Coachella2015'],[],can t picture la hipsters lining up buy tickets see ac dc what do know coachella
negative,yes,caoilinnbrown,0,the lineup for #Coachella2015 doesn't look very good :/ theres only abt 5 actually appealing performances,,1/6/15 14:23,5.52591e+17,canada,Atlantic Time (Canada),['#Coachella2015'],[],lineup coachella doesn t look very good theres only abt actually appealing performances
negative,yes,AKlahn,0,Anyone else kinda disappointed in #Coachella2015?,,1/6/15 14:19,5.5259e+17,"Viroqua, WI",Central Time (US & Canada),['#Coachella2015'],[],anyone else kinda disappointed coachella
negative,yes,NefariousGod,4,"RT @MargsSheWrote: If you're going to #Coachella2015, just admit now you're going to do drugs in the desert. Cause everyone knows you're noÛ_",,1/6/15 14:17,5.5259e+17,Los Angeles,Pacific Time (US & Canada),['#Coachella2015'],[],rt you re going coachella just admit now you re going do drugs desert cause everyone knows you re no
negative,yes,jenjenjd,0,"Lame #Coachella2015 lineup(except for #jackwhite and #steelydan,of course).Looks like it's #Stagecoach for us this year! #yeehaw #desertlife",,1/6/15 14:17,5.5259e+17,"Palm Desert, CA",Pacific Time (US & Canada),"['#Coachella2015', '#jackwhite', '#steelydan', '#Stagecoach', '#yeehaw', '#desertlife']",[],lame coachella lineup except jackwhite steelydan of course looks like it s stagecoach us year yeehaw desertlife
negative,yes,DawreSaeed,0,#Coachella2015 looks insane,,1/6/15 14:13,5.52589e+17,Toronto,Atlantic Time (Canada),['#Coachella2015'],[],coachella looks insane
negative,yes,Huw_Bonello,0,"Not that I would have gone, but I'm not wowed by #Coachella2015 lineup. http://t.co/eFDJZv5aLY",,1/6/15 14:09,5.52588e+17,"Sydney, Australia",Solomon Is.,['#Coachella2015'],[],would have gone i m wowed coachella lineup
negative,yes,rihannaRTz,1,RT @RihhInMyHeart: I want @rihanna at #Coachella2015,,1/6/15 14:08,5.52588e+17,,Pacific Time (US & Canada),['#Coachella2015'],[],rt want coachella
negative,yes,Midnyterambla,0,"So the #Coachella2015 lineup was announced - is there a (realistic) age cut off for the festival? And ""we're all children at heart"" is false",,1/6/15 14:07,5.52587e+17,,,['#Coachella2015'],[],coachella lineup announced there realistic age cut off festival we re all children heart false
negative,yes,stwarek,1,RT @misterdisco: #Coachella2015: The festival's worst lineup ever &amp; the reason why you shouldn't buy tkts 1 year in advance blindly. http:/Û_,,1/6/15 14:07,5.52587e+17,,Central Time (US & Canada),['#Coachella2015'],[],rt coachella festival s worst lineup ever amp reason why shouldn t buy tkts year advance blindly http
negative,yes,crystalsal92,1,RT @Doomsday_Brand: What? No Hardstyle on that lineup and ppl are stoked..... We'll pass on it #Coachella2015,,1/6/15 14:07,5.52587e+17,Neverland With Peterpan ,Pacific Time (US & Canada),['#Coachella2015'],[],rt what no hardstyle lineup ppl stoked we ll pass coachella
negative,yes,hawaiinshirtsus,0,"No 1D, 5SOS or Big Time Rush at #Coachella2015 ? Such bullshit, this year is going to be terrible",,1/6/15 14:02,5.52586e+17,JBÏÐüThe1975ÏÐüCatB,Atlantic Time (Canada),['#Coachella2015'],[],no d sos big time rush coachella such bullshit year going terrible
negative,yes,Doomsday_Brand,1,What? No Hardstyle on that lineup and ppl are stoked..... We'll pass on it #Coachella2015,,1/6/15 14:01,5.52586e+17,CA,,['#Coachella2015'],[],what no hardstyle lineup ppl stoked we ll pass coachella
negative,yes,mollyanne06,1,the #Coachella2015 lineup has me confused,"[40.73507957, -74.06659462]",1/6/15 13:59,5.52585e+17,NJ/NYC,Eastern Time (US & Canada),['#Coachella2015'],[],coachella lineup has me confused
negative,yes,evanponter,0,Who the hell is this AC/DC guy opening up for Drake? #Coachella2015,,1/6/15 13:59,5.52585e+17,Los Angeles,Eastern Time (US & Canada),['#Coachella2015'],[],who hell ac dc guy opening up drake coachella
negative,yes,Johansson85,0,@pitchfork AC/DC who the fucks still listens to them? Coachella has lost its brilliance over the past couple of years #Coachella2015,,1/6/15 13:58,5.52585e+17,Israel & USA ,Quito,['#Coachella2015'],[],ac dc who fucks still listens them coachella has lost brilliance over past couple years coachella
negative,yes,glennie_coco,7,RT @joe_paiz: I'm honestly pretty disappointed by the #Coachella2015 lineup man. Might have to do @BottleRockNapa instead...,,1/6/15 13:57,5.52585e+17,,,['#Coachella2015'],[],rt i m honestly pretty disappointed coachella lineup man might have do instead
negative,yes,shannajac,1,To everyone going to #Coachella2015 leave your flower crowns at home. #douchebags,,1/6/15 13:56,5.52585e+17,"Austin, TX ",Pacific Time (US & Canada),"['#Coachella2015', '#douchebags']",[],everyone going coachella leave flower crowns home douchebags
negative,yes,MSen11,0,#Coachella2015 lineup was released on the east coast's first #snowday. coincidence? I think nawt _Ù÷Õ,"[38.90834689, -77.03187537]",1/6/15 13:56,5.52584e+17,Washington DC ,Eastern Time (US & Canada),"['#Coachella2015', '#snowday']",[],coachella lineup released east coast s first snowday coincidence think nawt
negative,yes,pelossus,0,maybe my real beef with the #Coachella2015 lineup is that nobody caN READ THE POSTER AND IT'S THE SAME FORMAT EVERY YEAR.,,1/6/15 13:55,5.52584e+17,seattle,Pacific Time (US & Canada),['#Coachella2015'],[],maybe real beef coachella lineup nobody can read poster it s same format every year
negative,yes,MariethePharaoh,1,Can't w8 for #Coachella2015 _Ù÷È _ÙÎü_ÙÎ__ÙÎ¼_ÙÎÈ http://t.co/5liZJvil6L,,1/6/15 13:53,5.52584e+17,808 x 210 x 512 ,Central Time (US & Canada),['#Coachella2015'],[],can t w coachella
negative,yes,SpiralTWSSTJ,1,RT @Jorschach: #Coachella2015 final day (minus Florence+The Machine) has my soul like http://t.co/Hn54awmxOM,,1/6/15 13:52,5.52584e+17,Jersey,,['#Coachella2015'],[],rt coachella final day minus florence the machine has soul like
negative,yes,Jorschach,1,#Coachella2015 final day (minus Florence+The Machine) has my soul like http://t.co/Hn54awmxOM,,1/6/15 13:52,5.52583e+17,New York,Eastern Time (US & Canada),['#Coachella2015'],[],coachella final day minus florence the machine has soul like
negative,yes,sou_enri,0,I wonder if that new McCartney guy .@kanyewest just hooked up made the #Coachella2015 list? Dude is about to blow. #smh,,1/6/15 13:51,5.52583e+17,,,"['#Coachella2015', '#smh']",[],wonder new mccartney guy just hooked up made coachella list dude about blow smh
negative,yes,Jonathannnn6,0,ACDC is the only good band I seen from the Coachella list of bands. #Coachella2015,,1/6/15 13:51,5.52583e+17,Fontana,Pacific Time (US & Canada),['#Coachella2015'],[],acdc only good band seen coachella list bands coachella
negative,yes,Tanuki_Meatball,0,@SchmidtsRevenge missing you at #AMS2015 #SLS2014 #Coachella2015,,1/6/15 13:51,5.52583e+17,yo motha,Central Time (US & Canada),"['#AMS2015', '#SLS2014', '#Coachella2015']",[],missing ams sls coachella
negative,yes,laragazza_sf,0,"I'm all for diversity, but the #Coachella2015 lineup is still questionable @verge http://t.co/v0bG7tHp0R  #music http://t.co/JXYkMO5gZJ",,1/6/15 13:51,5.52583e+17,San Francisco,,"['#Coachella2015', '#music']",[],i m all diversity coachella lineup still questionable music
negative,yes,TheyCallMeCL,0,Disappointed at the #Coachella2015 line up to be honest only the EDM artist are good this year @coachella,,1/6/15 13:50,5.52583e+17,"PALM SPRINGS,CA",Pacific Time (US & Canada),['#Coachella2015'],[],disappointed coachella line up honest only edm artist good year
negative,yes,AriesVeil,0,The @coachella lineup for 2015 looks horrible. Seriously not one act I either haven't seen or have any interest see'ing. #Coachella2015,,1/6/15 13:50,5.52583e+17,"Cochrane, Alberta, Canada",Central Time (US & Canada),['#Coachella2015'],[],lineup looks horrible seriously one act either haven t seen have any interest see ing coachella
negative,yes,walkoffhbp,5,"You're either the type of person planning their entire #Coachella2015 weekend, or, you have your life going in the right direction.",,1/6/15 13:48,5.52582e+17,"Calabasas, CA",Pacific Time (US & Canada),['#Coachella2015'],[],you re either type person planning entire coachella weekend or have life going right direction
negative,yes,JPerez2591,0,Worst Coachella line up in years -_- #Coachella2015 #Coachella,,1/6/15 13:44,5.52581e+17,,,"['#Coachella2015', '#Coachella']",[],worst coachella line up years coachella coachella
negative,yes,scottmelker,0,Gonna need to get out the microscope to see if I made #Coachella2015. Those names at the bottom are crazy small.,,1/6/15 13:43,5.52581e+17,In Your Speakers,Eastern Time (US & Canada),['#Coachella2015'],[],gonna need get out microscope see made coachella those names bottom crazy small
negative,yes,oneandonlydrake,0,@coachella WHERE IS @WeAreOliver ?!!!!???!!!! Too good to not have. #coachella #Coachella2015,,1/6/15 13:43,5.52581e+17,Austin,,"['#coachella', '#Coachella2015']",[],where too good have coachella coachella
negative,yes,IsabelsWild,0,Yeah the #Coachella2015 lineup isn't as good  as last year,,1/6/15 13:41,5.52581e+17,,Pacific Time (US & Canada),['#Coachella2015'],[],yeah coachella lineup isn t good last year
negative,yes,gurrlpleasee,1,RT @xoxxxoooxoxxo: ugh drake and abel are gonna be at #coachella2015 :( my babies,,1/6/15 13:38,5.5258e+17,,,['#coachella2015'],[],rt ugh drake abel gonna coachella babies
negative,yes,maddog_524,2,RT @ShowAndTelleee: This lineup is fucking everything and it's during our finals week #Coachella2015  @Drake @maddog_524 http://t.co/0XJXeXÛ_,,1/6/15 13:37,5.5258e+17,bates college,Eastern Time (US & Canada),['#Coachella2015'],[],rt lineup fucking everything it s during finals week coachella
negative,yes,melisssacee,1,RT @DannySayRelax: EDC who? Ultra what? #Coachella2015 http://t.co/cZezf3bXjw,,1/6/15 13:34,5.52579e+17,,Central Time (US & Canada),['#Coachella2015'],[],rt edc who ultra what coachella
negative,yes,FyFly,0,Coachella Lineup! In: AC/DC; Drake; Jack White. Absent: Migos. #Coachella2015 #fyfly  http://t.co/rxkltM5Lzx http://t.co/qNMdA3VNrE,"[0.0, 0.0]",1/6/15 13:34,5.52579e+17,A free nightlife mobile app,,"['#Coachella2015', '#fyfly']",[],coachella lineup in ac dc drake jack white absent migos coachella fyfly
negative,yes,trishbaden,1,#Coachella2015 lineup sucks. What happened to @kendricklamar and @ScHoolBoyQ? _Ù÷,"[34.0920987, -118.37123618]",1/6/15 13:34,5.52579e+17,"West Hollywood, CA",Central Time (US & Canada),['#Coachella2015'],[],coachella lineup sucks what happened
negative,yes,SortaAwesome,0,I know you all might like AC/DC but I could less than 2 f*cks so yeah. Lame. #Coachella2015,,1/6/15 13:33,5.52579e+17,Los Angeles,Pacific Time (US & Canada),['#Coachella2015'],[],know all might like ac dc could less f cks yeah lame coachella
negative,yes,_CharlesTello_,0,"While plebs my age talk about fucking #Coachella2015 , I'm more interested in #CES2015 :DD",,1/6/15 13:32,5.52578e+17,"Winterfell, Westeroes",Eastern Time (US & Canada),"['#Coachella2015', '#CES2015']",[],while plebs age talk about fucking coachella i m more interested ces dd
negative,yes,SundayDevil,0,Ab-Soul should be sick AF though #Coachella2015,,1/6/15 13:31,5.52578e+17,Los Angeles,Pacific Time (US & Canada),['#Coachella2015'],[],ab soul should sick af though coachella
negative,yes,MarkHaider,0,#Coachella2015 lineup drops! Phoarrrr #Coachella #PalmSprings,,1/6/15 13:30,5.52578e+17,"Sydney, Australia",Sydney,"['#Coachella2015', '#Coachella', '#PalmSprings']",[],coachella lineup drops phoarrrr coachella palmsprings
negative,yes,anthipantelidis,0,Not impressed. #Coachella2015,,1/6/15 13:30,5.52578e+17,"New York, NY",Eastern Time (US & Canada),['#Coachella2015'],[],impressed coachella
negative,yes,sophieee1217,0,I'm sorry but #Coachella2015 is an absolute let down.,,1/6/15 13:29,5.52578e+17,"Miami, FL",Eastern Time (US & Canada),['#Coachella2015'],[],i m sorry coachella absolute let down
negative,yes,chuypeligroso,0,"@luciatorrero It's dead baby, #Coachella2015 it's dead. (y BRUUUM prendo la Harley y me voy como Bruce Willis en Pulp Fiction).",,1/6/15 13:29,5.52578e+17,,,['#Coachella2015'],[],it s dead baby coachella it s dead y bruuum prendo la harley y me voy como bruce willis en pulp fiction
negative,yes,Emmmmma12,0,This is ridiculous #Coachella2015 #Coachella #la #holycrap http://t.co/VqANPgR5EJ,,1/6/15 13:29,5.52578e+17,Australia,,"['#Coachella2015', '#Coachella', '#la', '#holycrap']",[],ridiculous coachella coachella la holycrap
negative,yes,darren_levin,0,Steely Dan is playing #Coachella2015 and I am officially dead http://t.co/lMuWyNvTy7,,1/6/15 13:24,5.52576e+17,Melbourne,Melbourne,['#Coachella2015'],[],steely dan playing coachella am officially dead
negative,yes,WattYouSay27,1,RT @YBOWENS7: #Coachella2015 lineup is really disappointing,,1/6/15 13:22,5.52576e+17,,,['#Coachella2015'],[],rt coachella lineup really disappointing
negative,yes,markinocentes,0,wheres daft punk _Ù÷¢ #Coachella2015,,1/6/15 13:22,5.52576e+17,BP,Pacific Time (US & Canada),['#Coachella2015'],[],wheres daft punk coachella
negative,yes,janellesmarella,0,"Also, AC/DC, really? #RideShouldHeadline #Coachella2015 @rideox4",,1/6/15 13:22,5.52576e+17,,Central Time (US & Canada),"['#RideShouldHeadline', '#Coachella2015']",[],also ac dc really rideshouldheadline coachella
negative,yes,IAMGoldCoast,1,RT @Aireyacoustic: Coachella line up isn't all that_Ù÷¥  #Coachella2015,,1/6/15 13:22,5.52576e+17,"Long Beach, CA",Pacific Time (US & Canada),['#Coachella2015'],[],rt coachella line up isn t all that coachella
negative,yes,tapple12,0,Not fully impressed by #Coachella2015,,1/6/15 13:21,5.52576e+17,,,['#Coachella2015'],[],fully impressed coachella
negative,yes,d_Ayd3n_Macias,0,"Well hoping for another year of music festivals I dont get to go to today thnks a bunch 
#Coachella2015",,1/6/15 13:20,5.52575e+17,,Pacific Time (US & Canada),['#Coachella2015'],[],well hoping another year music festivals dont get go today thnks bunch coachella
negative,yes,AdrianDeTortuga,2,If Bobby Shmurda isn't gonna be @ #Coachella2015 then what's the point? #FreeBobbyShmurda,,1/6/15 13:19,5.52575e+17,,Eastern Time (US & Canada),"['#Coachella2015', '#FreeBobbyShmurda']",[],bobby shmurda isn t gonna coachella what s point freebobbyshmurda
negative,yes,vanessafranko,0,I hope DJ Lesto is a late add to the #Coachella2015 lineup.,,1/6/15 13:19,5.52575e+17,"Riverside, CA",Pacific Time (US & Canada),['#Coachella2015'],[],hope dj lesto late add coachella lineup
negative,yes,EvanRJones,0,Drive Like Jehu playing at #Coachella2015 is like your beloved grandma coming back to life and telling you she hates your guts.,,1/6/15 13:18,5.52575e+17,LAX-SFO-NRT-IAH,Alaska,['#Coachella2015'],[],drive like jehu playing coachella like beloved grandma coming back life telling hates guts
negative,yes,noteddieayala,1,I don't like the #coachella2015 line up:(,,1/6/15 13:15,5.52574e+17,,Mountain Time (US & Canada),['#coachella2015'],[],don t like coachella line up
negative,yes,toddwhaines,3,"#Coachella2015 docket has #Steely Dan &amp; #AC/DC.
Sadly, #Bread...Seals &amp; Croft...Sean Cassidy were unavailable.
#music http://t.co/9ytgUqroNe",,1/6/15 13:13,5.52574e+17,USA,Eastern Time (US & Canada),"['#Coachella2015', '#Steely', '#AC', '#Bread', '#music']",[],coachella docket has steely dan amp ac dc sadly bread seals amp croft sean cassidy unavailable music
negative,yes,razz2,0,The Coachella lineup is odd. RT @vanessafranko: The @coachella lineup is out http://t.co/1ZlMtiWzgA #Coachella2015,,1/6/15 13:13,5.52574e+17,,Pacific Time (US & Canada),['#Coachella2015'],[],coachella lineup odd rt lineup out coachella
negative,yes,sheridanmoss,0,the only year I was thinking about going to coachella and the line up isn't anything special _Ù÷© _ÙÔ #Coachella2015,,1/6/15 13:13,5.52574e+17,,London,['#Coachella2015'],[],only year thinking about going coachella line up isn t anything special coachella
negative,yes,MilesWHoward,0,"If popularity is a sword, then #Coachella2015 seems to have committed seppuku with it. #sameoldbands #newhigherprices #RIP",,1/6/15 13:12,5.52573e+17,"Jamaica Plain, MA",Pacific Time (US & Canada),"['#Coachella2015', '#sameoldbands', '#newhigherprices', '#RIP']",[],popularity sword coachella seems have committed seppuku it sameoldbands newhigherprices rip
negative,yes,HolmesNicholas,0,@AZEALIABANKS is performing at #Coachella2015 _Ù÷¢_Ù÷¢ok...ima just be here in South Africa crying....,,1/6/15 13:12,5.52573e+17,South Africa,,['#Coachella2015'],[],performing coachella ok ima just here south africa crying
negative,yes,supertaunt,0,#Coachella2015 lineup announced... I'm so underwhelmed ;n;,,1/6/15 13:11,5.52573e+17,"Burnaby, B.C",Pacific Time (US & Canada),['#Coachella2015'],[],coachella lineup announced i m underwhelmed n
negative,yes,iammikedup,0,ok back to oogling and crying at this lineup T_______T #Coachella2015,,1/6/15 13:11,5.52573e+17,San Diego,Arizona,['#Coachella2015'],[],ok back oogling crying lineup t t coachella
negative,yes,Benya_k95,0,Coachella is stupid I rather go to an insomniac event. #insomniac #Coachella2015 #bootlegged #version #of #Woodstock,,1/6/15 13:10,5.52573e+17,,,"['#insomniac', '#Coachella2015', '#bootlegged', '#version', '#of', '#Woodstock']",[],coachella stupid rather go insomniac event insomniac coachella bootlegged version of woodstock
negative,yes,phxaaron,0,Lamest #Coachella2015 lineup this far.,,1/6/15 13:09,5.52573e+17,"Phoenix, AZ",Arizona,['#Coachella2015'],[],lamest coachella lineup far
negative,yes,MellowManAcee,2,RT @_jawhnn: #Coachella2015 Line Up Sucks _ÙÔ__ÙÔ_,,1/6/15 13:06,5.52572e+17,Los Angeles,Pacific Time (US & Canada),['#Coachella2015'],[],rt coachella line up sucks
negative,yes,KroqChip,0,@thekevinryder Fear Boner also unavailable. Such a shame #Coachella2015,,1/6/15 13:03,5.52571e+17,Orange County,Pacific Time (US & Canada),['#Coachella2015'],[],fear boner also unavailable such shame coachella
negative,yes,originaldrose_,0,"Not impressed by #Coachella2015's lineup at all. Maybe once I live in Cali, I'll feel differently. But for now, I'm just like, eh.",,1/6/15 13:02,5.52571e+17,chicago,Eastern Time (US & Canada),['#Coachella2015'],[],impressed coachella s lineup all maybe once live cali i ll feel differently now i m just like eh
negative,yes,ellalalove,0,Not too fond of #Coachella2015 lineup _Ù÷Ó,,1/6/15 13:01,5.52571e+17,"Rowland Heights, CA",Pacific Time (US & Canada),['#Coachella2015'],[],too fond coachella lineup
negative,yes,chelsie_rhoads,0,Gotta get my abs back for #Coachella2015 but I love eating and sleeping way too much,,1/6/15 13:01,5.52571e+17,Los Angeles,,['#Coachella2015'],[],gotta get abs back coachella love eating sleeping way too much
negative,yes,evilldrporkchop,1,RT @ohmoses: I'm not friends with people who love the Sahara Tent... #Coachella2015,,1/6/15 13:01,5.52571e+17, 3rd planet from the sun,Pacific Time (US & Canada),['#Coachella2015'],[],rt i m friends people who love sahara tent coachella
negative,yes,MSwift53,0,So unimpressed by this year's Coachella line up...  _Ù÷Õ #Coachella2015,,1/6/15 13:00,5.52571e+17,New Zealand,Wellington,['#Coachella2015'],[],unimpressed year s coachella line up coachella
negative,yes,cam_cove,0,Do I have really shitty eye site or is @DILLONFRANCIS not on the Coachella line up?  #Coachella2015 #wtf #IDGAFOS #MSFR,,1/6/15 13:00,5.52571e+17,"Austin, TX ",Mountain Time (US & Canada),"['#Coachella2015', '#wtf', '#IDGAFOS', '#MSFR']",[],do have really shitty eye site coachella line up coachella wtf idgafos msfr
negative,yes,MsHGolightly,0,"I know it's no longer about the music,but am I the only one finding #Coachella2015 line up quite disappointing?",,1/6/15 12:59,5.5257e+17,"Rome, Italy",Rome,['#Coachella2015'],[],know it s no longer about music but am only one finding coachella line up quite disappointing
negative,yes,tessajb_,0,This years Coachella lineup is killing me _Ù÷Ò_Ù÷Ò #Coachella2015,,1/6/15 12:58,5.5257e+17,,Auckland,['#Coachella2015'],[],years coachella lineup killing me coachella
negative,yes,never_find_it,0,"Skimming the #Coachella2015 lineup, and boy, if a band name ever summed up Millennials' groups....#CloudNothing",,1/6/15 12:51,5.52568e+17,Check My Passport,Eastern Time (US & Canada),"['#Coachella2015', '#CloudNothing']",[],skimming coachella lineup boy band name ever summed up millennials groups cloudnothing
negative,yes,TaylorMorley,1,RT @TheBigHTonight: Hmm buy tickets to #coachella2015 or literally burn $500?,,1/6/15 12:51,5.52568e+17,"Los Angeles, CA",Pacific Time (US & Canada),['#coachella2015'],[],rt hmm buy tickets coachella literally burn
negative,yes,michaeldvinci,0,#Coachella2015's lineup is pretty weak...,,1/6/15 12:48,5.52568e+17,"Radford, VA",Mountain Time (US & Canada),['#Coachella2015'],[],coachella s lineup pretty weak
negative,yes,mickey_straughn,3,RT @c_gunderson7: #Coachella2015 lineup is unbelievably weak.,,1/6/15 12:48,5.52567e+17,,,['#Coachella2015'],[],rt coachella lineup unbelievably weak
negative,yes,jewgravy,0,"All these complaints over Steely Dan playing Coachella, youÛªd think organizers would go backÛ_ JackÛ_ and do it again.

#Coachella2015",,1/6/15 12:48,5.52567e+17,Depends where I am.,,['#Coachella2015'],[],all these complaints over steely dan playing coachella youd think organizers would go back jack do again coachella
negative,yes,DVRForever,0,@flyinglotus Is the only Dude I Would Care About in #Coachella2015 Maybe tyler too. but Man worst Lineup Ever.,"[0.0, 0.0]",1/6/15 12:47,5.52567e+17,CasaDelDaniel,Amsterdam,['#Coachella2015'],[],only dude would care about coachella maybe tyler too man worst lineup ever
negative,yes,TheBigHTonight,1,Hmm buy tickets to #coachella2015 or literally burn $500?,,1/6/15 12:47,5.52567e+17,,Pacific Time (US & Canada),['#coachella2015'],[],hmm buy tickets coachella literally burn
negative,yes,necrotoxins,1,RT @sadpatrik: I'm v down for #Coachella2015 line up http://t.co/u9zeBsRvgI,,1/6/15 12:46,5.52567e+17,É_ É_ É_ É_ É_ É_ É_ É_ ,Pacific Time (US & Canada),['#Coachella2015'],[],rt i m v down coachella line up
negative,yes,kenzmaciel,1,RT @BruffiE: DRAKEEE MOTHA FUGGAS #Coachella2015 #sold,,1/6/15 12:45,5.52567e+17,"fresno, ca",,"['#Coachella2015', '#sold']",[],rt drakeee motha fuggas coachella sold
negative,yes,sadpatrik,1,I'm v down for #Coachella2015 line up http://t.co/u9zeBsRvgI,,1/6/15 12:45,5.52567e+17,LA,Pacific Time (US & Canada),['#Coachella2015'],[],i m v down coachella line up
negative,yes,_Pilot_Jones,1,RT @Bader0j0: #Coachella2015 line up had me like _ÙÕÛ_ÙÓÇ every1 from AC/DC to RTJ to Flosstradamus to Toro Y Moi to Fly Lo to Vic Mensa to Tame Û_,,1/6/15 12:44,5.52566e+17,,Atlantic Time (Canada),['#Coachella2015'],[],rt coachella line up had me like every ac dc rtj flosstradamus toro y moi fly lo vic mensa tame
negative,yes,SleeplessSammie,0,Last years line up was better #Coachella2015,,1/6/15 12:44,5.52566e+17,The Valley,Pacific Time (US & Canada),['#Coachella2015'],[],last years line up better coachella
negative,yes,LoloPisani,0,The #Coachella2015 lineup is disappointing. Don't think it's worth the money this year. #unimpressed,,1/6/15 12:44,5.52566e+17,"Los Angeles, CA",Pacific Time (US & Canada),"['#Coachella2015', '#unimpressed']",[],coachella lineup disappointing don t think it s worth money year unimpressed
negative,yes,j_AdoreJulianne,0,Drake is headlining #Coachella2015? I love Drake but no thanks.,,1/6/15 12:43,5.52566e+17,Meh de yah,Eastern Time (US & Canada),['#Coachella2015'],[],drake headlining coachella love drake no thanks
negative,yes,TheBigHTonight,0,I'll never forgive Steely Dan for winning the Grammy the Marshall Mathers LP should've gotten #coachella2015,,1/6/15 12:42,5.52566e+17,,Pacific Time (US & Canada),['#coachella2015'],[],i ll never forgive steely dan winning grammy marshall mathers lp should ve gotten coachella
negative,yes,natashananner,0,if Migos were somehow added to the #Coachella2015 lineup............... _Ù÷©,,1/6/15 12:38,5.52565e+17,UK,Casablanca,['#Coachella2015'],[],migos somehow added coachella lineup
negative,yes,ThelilKIRmaid,0,The fact that #Coachella2015 is a possibility _Ù÷©_Ù÷©_Ù÷©,,1/6/15 12:36,5.52564e+17,,Atlantic Time (Canada),['#Coachella2015'],[],fact coachella possibility
negative,yes,AlexMusulas,0,How do you get punched by Puff Daddy and then headline Coachella a few months after that? There is no coming back from that! #coachella2015,,1/6/15 12:35,5.52564e+17,Brea,Alaska,['#coachella2015'],[],how do get punched puff daddy headline coachella few months after that there no coming back that coachella
negative,yes,j6391,0,Drake seriously? Drake? #Coachella2015 #youhavedonemewrong #kingsofleonpls,,1/6/15 12:35,5.52564e+17,,,"['#Coachella2015', '#youhavedonemewrong', '#kingsofleonpls']",[],drake seriously drake coachella youhavedonemewrong kingsofleonpls
negative,yes,adam_greene23,0,Just unfair #coachella2015 http://t.co/LxEP1YvSfk,,1/6/15 12:34,5.52564e+17,,,['#coachella2015'],[],just unfair coachella
negative,yes,Mightymom6819,0,My favorite band is playing @ #Coachella2015 but $$$ too high!!!  No #steelydan for me.  So sad!,,1/6/15 12:34,5.52564e+17,CA,Pacific Time (US & Canada),"['#Coachella2015', '#steelydan']",[],favorite band playing coachella too high no steelydan me sad
negative,yes,Puddlez,0,This #Coachella2015 lineup is kind of a joke. I wouldn't spend $500 on it. http://t.co/fz98gWQt8s,,1/6/15 12:33,5.52564e+17,"Lemoore, CA",Eastern Time (US & Canada),['#Coachella2015'],[],coachella lineup kind joke wouldn t spend it
negative,yes,BrittnyVictoria,0,So Dissappointed with the coachella line up.. #Coachella2015 #dissappointed,"[51.04290945, -114.04128523]",1/6/15 12:32,5.52563e+17,Canada,Mountain Time (US & Canada),"['#Coachella2015', '#dissappointed']",[],dissappointed coachella line up coachella dissappointed
negative,yes,elliequent,0,"Welp, I just saved a bunch of money. #Coachella2015 #nopenopenope",,1/6/15 12:32,5.52563e+17,"Los Angeles, CA",Pacific Time (US & Canada),"['#Coachella2015', '#nopenopenope']",[],welp just saved bunch money coachella nopenopenope
negative,yes,notmarcocollins,0,Ouch. RT @kivenmceulay: Fuck drive like jehu for playing that horse shit #Coachella2015,,1/6/15 12:32,5.52563e+17,Between the gutter & the stars,Pacific Time (US & Canada),['#Coachella2015'],[],ouch rt fuck drive like jehu playing horse shit coachella
negative,yes,mizary,0,Maybe I'm too old but the #Coachella2015 lineup doesn't excite me in the least.,"[39.2866876, -84.5489338]",1/6/15 12:31,5.52563e+17,"Cincinnati, OH",Eastern Time (US & Canada),['#Coachella2015'],[],maybe i m too old coachella lineup doesn t excite me least
negative,yes,Manu_Spartan_,0,#Coachella2015 Idk I feel like last years line up was live,,1/6/15 12:30,5.52563e+17,,Eastern Time (US & Canada),['#Coachella2015'],[],coachella idk feel like last years line up live
negative,yes,BarraganNoel,0,Coachella lineup is weak. #Coachella2015,,1/6/15 12:29,5.52563e+17,,,['#Coachella2015'],[],coachella lineup weak coachella
negative,yes,Stinnnna_,0,And ACDC wtf _Ù÷__Ù÷__Ù÷__Ù÷_ #Coachella2015,,1/6/15 12:27,5.52562e+17,,Arizona,['#Coachella2015'],[],acdc wtf coachella
negative,yes,NoraHaroonian,0,"Was waiting for @flumemusic or at least @ArcticMonkeys to be somewhere on the #Coachella2015 lineup - But alas, it sucks, yet again","[34.03179158, -118.38445597]",1/6/15 12:26,5.52562e+17,,Pacific Time (US & Canada),['#Coachella2015'],[],waiting least somewhere coachella lineup alas sucks yet again
negative,yes,imamastodon,0,Haha!! Those morons that bought tickets to @coachella only artist I would pay for is @acdc #Coachella2015,,1/6/15 12:24,5.52561e+17,,Arizona,['#Coachella2015'],[],haha those morons bought tickets only artist would pay coachella
negative,yes,_LeifDanielle,0,ACDC nd jack white at #Coachella2015?? Excuse me while I go cry. _Ù÷__Ù÷_ @coachella @galenharris need to go so bad!! Def watching online this yr,,1/6/15 12:23,5.52561e+17,"I'm a gypsy,really. ",Eastern Time (US & Canada),['#Coachella2015'],[],acdc nd jack white coachella excuse me while go cry need go bad def watching online yr
